race,state,year,office,seat,stname,fips,region,division,pollster,cosponsor1,cosponsor2,n,pop,method,party,end.date,vote.dem,vote.rep,vote.oth,vote.dk,real.dem,real.rep,real.oth,turnout,dem,rep,poll.candidates
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"FM3 (D-Patriot Majority)","Patriot Majority",,600,Likely.Voters,Phone,Democratic,2010-07-01,44.0,40.0,,,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-06-22,41.0,48.0,8.0,2.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-06-09,39.0,50.0,5.0,6.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Mason-Dixon","Las Vegas Review-Journal",,625,Likely.Voters,Phone,NonPartisan,2010-06-03,41.0,44.0,3.0,8.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2010-06-02,43.0,37.0,12.0,8.0,50.2,44.6,5.2,719830,Reid,Angle,4
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Mason-Dixon","Las Vegas Review-Journal",,625,Likely.Voters,Phone,NonPartisan,2010-05-26,42.0,39.0,5.0,10.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2010-04-28,41.0,44.0,7.0,6.0,50.2,44.6,5.2,719830,Reid,Angle,3
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-04-27,40.0,48.0,7.0,4.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-03-31,40.0,51.0,6.0,3.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-03-03,38.0,46.0,11.0,5.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Mason-Dixon","Las Vegas Review-Journal",,625,Likely.Voters,Phone,NonPartisan,2010-02-24,42.0,44.0,,14.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"POS (R)",,,500,Likely.Voters,Phone,NonPartisan,2010-02-16,37.0,32.0,16.0,15.0,50.2,44.6,5.2,719830,Reid,Angle,3
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-02-02,40.0,44.0,7.0,8.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-01-11,40.0,44.0,10.0,7.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Mason-Dixon","Las Vegas Review-Journal",,625,Likely.Voters,Phone,NonPartisan,2010-01-07,40.0,45.0,,15.0,50.2,44.6,5.2,719830,Reid,Angle,2
NV:2010:Sen:0,NV,2010,Sen,0,Nevada,,,,"Rasmussen",,,1500,Likely.Voters,Phone,NonPartisan,2009-12-09,43.0,47.0,7.0,3.0,50.2,44.6,5.2,719830,Reid,Angle,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,603,Likely.Voters,Phone,NonPartisan,2010-10-30,64.0,32.0,,3.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,603,Likely.Voters,Phone,NonPartisan,2010-10-30,57.0,37.0,,5.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Quinnipiac",,,672,Likely.Voters,Phone,NonPartisan,2010-10-24,57.0,34.0,2.0,7.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Marist",,,505,Likely.Voters,Phone,NonPartisan,2010-10-20,56.0,38.0,,5.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-10-19,54.0,33.0,6.0,7.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-10-19,59.0,31.0,5.0,5.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,647,Likely.Voters,Phone,NonPartisan,2010-10-18,67.0,28.0,,5.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,647,Likely.Voters,Phone,NonPartisan,2010-10-18,60.0,31.0,,9.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Quinnipiac",,,1141,Likely.Voters,Phone,NonPartisan,2010-10-05,55.0,34.0,,11.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"PPP (D)",,,592,Likely.Voters,Phone,NonPartisan,2010-10-03,50.0,40.0,,10.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Marist",,,617,Likely.Voters,Phone,NonPartisan,2010-09-22,54.0,42.0,,4.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Quinnipiac",,,751,Likely.Voters,Phone,NonPartisan,2010-09-20,48.0,42.0,2.0,9.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,788,Registered.Voters,Phone,NonPartisan,2010-09-18,63.0,30.0,,6.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,788,Registered.Voters,Phone,NonPartisan,2010-09-18,57.0,31.0,,12.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-09-16,49.0,39.0,4.0,7.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-09-16,58.0,36.0,3.0,4.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-09-01,51.0,31.0,5.0,13.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Quinnipiac",,,1497,Registered.Voters,Phone,NonPartisan,2010-08-29,43.0,28.0,4.0,25.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,788,Registered.Voters,Phone,NonPartisan,2010-08-12,54.0,29.0,,17.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-07-29,50.0,33.0,4.0,13.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,760,Registered.Voters,Phone,NonPartisan,2010-07-08,51.0,29.0,,21.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,760,Registered.Voters,Phone,NonPartisan,2010-07-08,63.0,26.0,,10.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-06-16,49.0,38.0,2.0,12.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-06-16,54.0,33.0,6.0,6.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,808,Registered.Voters,Phone,NonPartisan,2010-06-09,47.0,29.0,,24.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,808,Registered.Voters,Phone,NonPartisan,2010-06-09,60.0,26.0,,14.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,810,Registered.Voters,Phone,NonPartisan,2010-05-20,63.0,24.0,,13.0,65.4,33.0,1.6,4141964,Schumer,Townsend,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,810,Registered.Voters,Phone,NonPartisan,2010-05-20,51.0,25.0,,24.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-05-12,51.0,28.0,7.0,13.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Marist",,,686,Likely.Voters,Phone,NonPartisan,2010-05-05,50.0,30.0,,20.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Siena",,,810,Registered.Voters,Phone,NonPartisan,2010-04-15,46.0,27.0,,27.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
NY:2010:Sen:0,NY,2010,Sen,0,New York,,,,"Marist",,,775,Likely.Voters,Phone,NonPartisan,2010-03-24,54.0,27.0,,19.0,62.0,35.8,2.2,4067121,Gillibrand,DioGuardi,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"YouGov",,,560,Likely.Voters,Internet,NonPartisan,2010-10-31,39.0,52.0,,,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"University of Cincinnati",,,885,Likely.Voters,Phone,NonPartisan,2010-10-31,39.0,60.0,1.0,,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,848,Likely.Voters,Phone,NonPartisan,2010-10-30,37.0,56.0,1.0,6.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"PPP (D)",,,1356,Likely.Voters,Phone,NonPartisan,2010-10-30,39.0,57.0,,4.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Columbus Dispatch",,,1445,Registered.Voters,Mail,NonPartisan,2010-10-29,40.0,56.0,,4.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"YouGov",,,805,Likely.Voters,Internet,NonPartisan,2010-10-28,40.0,53.0,,,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"SurveyUSA",,,613,Likely.Voters,Phone,NonPartisan,2010-10-26,37.0,52.0,6.0,4.0,39.0,57.3,3.7,3711378,Fisher,Portman,5
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-10-26,33.0,57.0,3.0,7.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,686,Likely.Voters,Phone,NonPartisan,2010-10-24,36.0,53.0,2.0,9.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Wilson Research (R)",,,500,Likely.Voters,Phone,NonPartisan,2010-10-21,38.0,49.0,5.0,8.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"CNN/Time","Time","CNN",863,Likely.Voters,Phone,NonPartisan,2010-10-19,40.0,55.0,2.0,3.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1188,Likely.Voters,Phone,NonPartisan,2010-10-17,34.0,55.0,1.0,10.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"University of Cincinnati",,,705,Likely.Voters,Phone,NonPartisan,2010-10-13,36.0,58.0,1.0,5.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-10-11,34.0,57.0,2.0,7.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-10-09,35.0,52.0,3.0,9.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Angus-Reid",,,500,Registered.Voters,Internet,NonPartisan,2010-10-08,43.0,52.0,6.0,,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Suffolk",,,500,Likely.Voters,Phone,NonPartisan,2010-10-06,37.0,47.0,8.0,7.0,39.0,57.3,3.7,3711378,Fisher,Portman,3
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1025,Likely.Voters,Phone,NonPartisan,2010-10-03,36.0,55.0,,8.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-10-02,37.0,53.0,2.0,8.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-09-27,42.0,51.0,1.0,6.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"CBS/Times",,,941,Likely.Voters,Phone,NonPartisan,2010-09-27,34.0,45.0,12.0,9.0,39.0,57.3,3.7,3711378,Fisher,Portman,3
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Ipsos/Reuters","Reuters",,530,Likely.Voters,Phone,NonPartisan,2010-09-26,37.0,50.0,,,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-09-25,37.0,50.0,3.0,11.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"University of Cincinnati",,,850,Likely.Voters,Phone,NonPartisan,2010-09-20,40.0,55.0,,5.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-09-18,36.0,49.0,3.0,11.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"CNN/Time","Time","CNN",789,Likely.Voters,Phone,NonPartisan,2010-09-14,41.0,52.0,4.0,2.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,730,Likely.Voters,Phone,NonPartisan,2010-09-14,35.0,55.0,1.0,9.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"SurveyUSA",,,641,Likely.Voters,Phone,NonPartisan,2010-09-13,40.0,49.0,7.0,4.0,39.0,57.3,3.7,3711378,Fisher,Portman,5
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-09-13,41.0,49.0,2.0,8.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"FOX","FOX News",,1000,Likely.Voters,Phone,NonPartisan,2010-09-11,41.0,48.0,3.0,8.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Columbus Dispatch",,,1622,Registered.Voters,Mail,NonPartisan,2010-09-03,37.0,51.0,4.0,9.0,39.0,57.3,3.7,3711378,Fisher,Portman,4
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-08-30,39.0,44.0,7.0,11.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"PPP (D)",,,475,Likely.Voters,Phone,NonPartisan,2010-08-29,38.0,45.0,,18.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,750,Likely.Voters,Phone,NonPartisan,2010-08-16,37.0,45.0,5.0,13.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Ipsos/Reuters","Reuters",,530,Likely.Voters,Phone,NonPartisan,2010-08-08,36.0,43.0,1.0,20.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,750,Likely.Voters,Phone,NonPartisan,2010-08-02,40.0,44.0,5.0,11.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,750,Likely.Voters,Phone,NonPartisan,2010-07-19,39.0,45.0,5.0,11.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2010-06-29,39.0,43.0,4.0,13.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1107,Registered.Voters,Phone,NonPartisan,2010-06-27,42.0,40.0,2.0,17.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"PPP (D)",,,482,Likely.Voters,Phone,NonPartisan,2010-06-27,40.0,38.0,,22.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2010-06-03,43.0,43.0,4.0,10.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"University of Cincinnati",,,668,Likely.Voters,Phone,NonPartisan,2010-05-20,47.0,46.0,1.0,6.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2010-05-05,43.0,42.0,4.0,11.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1568,Likely.Voters,Phone,NonPartisan,2010-04-26,40.0,37.0,2.0,21.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2010-04-07,43.0,39.0,,18.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2010-03-30,38.0,43.0,4.0,14.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1526,Registered.Voters,Phone,NonPartisan,2010-03-28,41.0,37.0,2.0,21.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"PPP (D)",,,630,Likely.Voters,Phone,NonPartisan,2010-03-21,36.0,41.0,,23.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2010-03-04,39.0,44.0,5.0,12.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1662,Registered.Voters,Phone,NonPartisan,2010-02-21,37.0,40.0,2.0,21.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2010-02-06,39.0,43.0,5.0,13.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2010-01-12,37.0,44.0,4.0,14.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"OH Right to Life/Wenzel","Ohio Right to Life",,1001,Registered.Voters,Phone,NonPartisan,2010-01-12,31.0,37.0,9.0,24.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"YouGov/Polimetrix",,,500,Registered.Voters,Internet,NonPartisan,2010-01-11,31.0,37.0,,32.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2009-12-07,36.0,38.0,8.0,18.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1123,Registered.Voters,Phone,NonPartisan,2009-11-09,36.0,39.0,1.0,24.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2009-09-23,40.0,41.0,6.0,14.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1074,Registered.Voters,Phone,NonPartisan,2009-09-13,42.0,31.0,2.0,26.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"DailyKos.com/Research 2000","DailyKos.com",,600,Likely.Voters,Phone,NonPartisan,2009-07-08,42.0,35.0,,23.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1259,Registered.Voters,Phone,NonPartisan,2009-07-01,37.0,33.0,4.0,26.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"PPP (D)",,,619,Likely.Voters,Phone,NonPartisan,2009-06-19,41.0,32.0,,27.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1079,Registered.Voters,Phone,NonPartisan,2009-05-04,42.0,31.0,1.0,26.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1299,Registered.Voters,Phone,NonPartisan,2009-03-15,41.0,33.0,3.0,24.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"Quinnipiac",,,1127,Registered.Voters,Phone,NonPartisan,2009-02-02,42.0,27.0,2.0,29.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OH:2010:Sen:0,OH,2010,Sen,0,Ohio,,,,"PPP (D)",,,578,Registered.Voters,Phone,NonPartisan,2009-01-18,39.0,41.0,,20.0,39.0,57.3,3.7,3711378,Fisher,Portman,2
OK:2010:Sen:0,OK,2010,Sen,0,Oklahoma,,,,"SoonerPoll.com",,,352,Likely.Voters,Phone,NonPartisan,2010-10-07,22.0,62.0,2.0,14.0,26.1,70.5,3.4,1015703,Rogers,Coburn,4
OK:2010:Sen:0,OK,2010,Sen,0,Oklahoma,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-09-23,26.0,68.0,2.0,4.0,26.1,70.5,3.4,1015703,Rogers,Coburn,2
OK:2010:Sen:0,OK,2010,Sen,0,Oklahoma,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-08-26,24.0,67.0,3.0,5.0,26.1,70.5,3.4,1015703,Rogers,Coburn,2
OK:2010:Sen:0,OK,2010,Sen,0,Oklahoma,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-07-28,31.0,65.0,1.0,4.0,26.1,70.5,3.4,1015703,Rogers,Coburn,2
OK:2010:Sen:0,OK,2010,Sen,0,Oklahoma,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2010-06-30,26.0,65.0,3.0,7.0,26.1,70.5,3.4,1015703,Rogers,Coburn,2
OR:2010:Sen:0,OR,2010,Sen,0,Oregon,,,,"SurveyUSA",,,580,Likely.Voters,Phone,NonPartisan,2010-10-28,57.0,32.0,2.0,9.0,57.2,39.4,3.4,1355421,Wyden,Huffman,4
OR:2010:Sen:0,OR,2010,Sen,0,Oregon,,,,"Rasmussen",,,750,Likely.Voters,Phone,NonPartisan,2010-10-25,53.0,42.0,3.0,2.0,57.2,39.4,3.4,1355421,Wyden,Huffman,2
OR:2010:Sen:0,OR,2010,Sen,0,Oregon,,,,"DailyKos.com/PPP (D)","DailyKos.com",,1229,Likely.Voters,Phone,NonPartisan,2010-10-17,56.0,40.0,,4.0,57.2,39.4,3.4,1355421,Wyden,Huffman,2
