race,state,year,office,seat,stname,fips,region,division,pollster,cosponsor1,cosponsor2,n,pop,method,party,end.date,vote.dem,vote.rep,vote.oth,vote.dk,real.dem,real.rep,real.oth,turnout,dem,rep,poll.candidates
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-10-10,47.0,46.0,2.0,4.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"JZ Analytics/Newsmax","NewsMax",,842,Likely.Voters,Internet,Republican,2012-10-09,38.0,37.0,8.0,,50.7,44.7,4.6,5449018,Brown,Mandel,3
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"NBC/WSJ/Marist","NBC News","Wall Street Journal",994,Likely.Voters,Phone,NonPartisan,2012-10-09,52.0,41.0,1.0,6.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Pulse Opinion Research/Let Freedom Ring (R)","Let Freedom Ring",,1000,Likely.Voters,Phone,Republican,2012-10-08,48.0,43.0,3.0,7.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"SurveyUSA","WCMH-TV Columbus",,808,Likely.Voters,Mixed,NonPartisan,2012-10-08,42.0,38.0,6.0,14.0,50.7,44.7,4.6,5449018,Brown,Mandel,3
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Wenzel Strategies (R-Citizens United)","Citizens United",,1072,Likely.Voters,Phone,Republican,2012-10-05,42.0,46.0,,13.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-10-04,46.0,46.0,2.0,6.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"We Ask America",,,1200,Likely.Voters,Phone,NonPartisan,2012-10-04,46.0,44.0,,11.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"NBC/WSJ/Marist","NBC News","Wall Street Journal",931,Likely.Voters,Phone,NonPartisan,2012-10-01,50.0,41.0,1.0,7.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,897,Likely.Voters,Phone,NonPartisan,2012-09-30,49.0,41.0,,11.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Columbus Dispatch",,,1662,Likely.Voters,Mail,NonPartisan,2012-09-29,49.0,39.0,3.0,9.0,50.7,44.7,4.6,5449018,Brown,Mandel,3
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac/NYT/CBS",,,1162,Likely.Voters,Phone,NonPartisan,2012-09-24,50.0,40.0,,9.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Washington Post",,,759,Likely.Voters,Phone,NonPartisan,2012-09-23,53.0,41.0,,,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Gravis Marketing",,,594,Likely.Voters,Phone,NonPartisan,2012-09-22,44.0,43.0,,13.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"FOX","FOX News",,1009,Likely.Voters,Phone,NonPartisan,2012-09-18,47.0,40.0,4.0,9.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Ohio Newspaper Organization/University of Cincinnati","The Ohio Newspaper Organization",,861,Likely.Voters,Phone,NonPartisan,2012-09-18,52.0,45.0,1.0,2.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"YouGov",,,1012,Likely.Voters,Internet,NonPartisan,2012-09-14,46.0,42.0,,12.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-09-12,49.0,41.0,3.0,7.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"NBC/WSJ/Marist","NBC News","Wall Street Journal",979,Likely.Voters,Phone,NonPartisan,2012-09-11,49.0,42.0,,9.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,1072,Likely.Voters,Phone,NonPartisan,2012-09-09,48.0,40.0,,11.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Gravis Marketing",,,1548,Likely.Voters,Phone,NonPartisan,2012-09-08,47.0,42.0,,11.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Gravis Marketing",,,1381,Registered.Voters,Phone,NonPartisan,2012-09-02,44.0,44.0,,12.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Gravis Marketing",,,1397,Likely.Voters,Phone,NonPartisan,2012-08-27,44.0,41.0,,15.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Columbus Dispatch",,,1758,Likely.Voters,Mail,NonPartisan,2012-08-25,44.0,44.0,,,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac/NYT/CBS",,,1253,Likely.Voters,Phone,NonPartisan,2012-08-21,48.0,41.0,1.0,10.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"The Ohio Poll/University of Cincinnati",,,802,Likely.Voters,Phone,NonPartisan,2012-08-21,48.0,47.0,1.0,5.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-08-13,44.0,44.0,3.0,9.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,961,Likely.Voters,Phone,NonPartisan,2012-08-12,47.0,37.0,,16.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac/NYT/CBS",,,1193,Likely.Voters,Phone,NonPartisan,2012-07-30,51.0,39.0,1.0,9.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Magellan (R-Opportunity Ohio)","Opportunity Ohio",,597,Likely.Voters,Phone,NonPartisan,2012-07-24,45.0,38.0,12.0,5.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-07-18,46.0,42.0,4.0,8.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,673,Likely.Voters,Phone,NonPartisan,2012-06-24,46.0,39.0,,15.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-05-29,47.0,42.0,3.0,7.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"NBC/Marist","NBC News",,1103,Registered.Voters,Phone,NonPartisan,2012-05-20,51.0,37.0,,12.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac",,,1069,Registered.Voters,Phone,NonPartisan,2012-05-07,46.0,40.0,1.0,14.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,875,Likely.Voters,Phone,NonPartisan,2012-05-06,45.0,37.0,,19.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2012-04-18,44.0,41.0,3.0,11.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2012-03-26,43.0,43.0,3.0,11.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac",,,1246,Registered.Voters,Phone,NonPartisan,2012-03-26,46.0,36.0,,14.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"NBC/Marist","NBC News",,3079,Registered.Voters,Phone,NonPartisan,2012-03-02,47.0,37.0,,16.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac",,,1421,Registered.Voters,Phone,NonPartisan,2012-02-12,48.0,35.0,,14.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Rasmussen","FOX News",,500,Likely.Voters,Phone,NonPartisan,2012-02-08,44.0,40.0,4.0,12.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,820,Likely.Voters,Phone,NonPartisan,2012-01-29,47.0,36.0,,17.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac",,,1610,Registered.Voters,Phone,NonPartisan,2012-01-16,47.0,32.0,1.0,18.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,1022,Likely.Voters,Phone,NonPartisan,2011-11-06,49.0,34.0,,17.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac",,,1668,Registered.Voters,Phone,NonPartisan,2011-10-23,49.0,34.0,1.0,14.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,581,Likely.Voters,Phone,NonPartisan,2011-10-16,48.0,40.0,,12.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac",,,1301,Registered.Voters,Phone,NonPartisan,2011-09-25,49.0,36.0,1.0,13.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,792,Likely.Voters,Phone,NonPartisan,2011-08-14,48.0,33.0,,19.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac",,,1659,Registered.Voters,Phone,NonPartisan,2011-07-18,49.0,34.0,1.0,14.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,565,Likely.Voters,Phone,NonPartisan,2011-05-22,48.0,31.0,,21.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"Quinnipiac",,,1379,Registered.Voters,Phone,NonPartisan,2011-05-16,45.0,31.0,2.0,21.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
OH:2012:Sen:0,OH,2012,Sen,0,Ohio,,,,"PPP (D)",,,559,Likely.Voters,Phone,NonPartisan,2011-03-13,48.0,32.0,,21.0,50.7,44.7,4.6,5449018,Brown,Mandel,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Angus-Reid",,,436,Likely.Voters,Internet,NonPartisan,2012-11-04,53.0,46.0,1.0,,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"PPP (D)",,,790,Likely.Voters,Phone,NonPartisan,2012-11-03,52.0,44.0,,3.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"YouGov",,,1273,Likely.Voters,Internet,NonPartisan,2012-11-03,50.0,42.0,,7.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"McLaughlin (R-Smith)","Tom Smith (R)",,400,Likely.Voters,Phone,Republican,2012-11-01,46.0,46.0,,,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Susquehanna (R)/Pittsburgh Tribune-Review","Pittsburgh Tribune-Review",,800,Likely.Voters,Phone,NonPartisan,2012-10-31,46.0,45.0,,8.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Pulse Opinion Research/Let Freedom Ring (R)","Let Freedom Ring",,1000,Likely.Voters,Phone,Republican,2012-10-30,46.0,45.0,1.0,8.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Franklin and Marshall College",,,547,Likely.Voters,Phone,NonPartisan,2012-10-28,46.0,36.0,4.0,13.0,53.7,44.6,1.7,5627422,Casey,Smith,3
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Philadelphia Inquirer/National Research (R)/GSG (D)","Philadelphia Inquirer",,600,Likely.Voters,Phone,NonPartisan,2012-10-25,49.0,42.0,,9.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-10-24,46.0,45.0,,9.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Harstad (D-DSCC) ","DSCC",,810,Likely.Voters,Phone,Democratic,2012-10-24,52.0,40.0,,8.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Wenzel Strategies (R-Citizens United)","Citizens United",,1000,Likely.Voters,Phone,Republican,2012-10-23,45.0,44.0,2.0,9.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Muhlenberg","Morning Call",,444,Likely.Voters,Phone,NonPartisan,2012-10-21,45.0,37.0,2.0,16.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Pharos Research Group",,,760,Likely.Voters,Phone,NonPartisan,2012-10-21,52.0,42.0,,,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Angus-Reid",,,483,Likely.Voters,Internet,NonPartisan,2012-10-20,51.0,45.0,4.0,,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"GS Strategy Group (R-Fight for the Dream PAC)","Fight for the Dream PAC",,500,Likely.Voters,Phone,Republican,2012-10-18,44.0,43.0,2.0,11.0,53.7,44.6,1.7,5627422,Casey,Smith,3
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Garin-Hart-Yang (D-Casey)",,,604,Likely.Voters,Phone,NonPartisan,2012-10-17,52.0,39.0,,,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Pulse Opinion Research/Let Freedom Ring (R)","Let Freedom Ring",,1000,Likely.Voters,Phone,Republican,2012-10-15,47.0,46.0,2.0,4.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Muhlenberg","Morning Call",,438,Likely.Voters,Phone,NonPartisan,2012-10-14,41.0,39.0,1.0,18.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"PPP (D)",,,500,Likely.Voters,Phone,NonPartisan,2012-10-14,50.0,39.0,,11.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Susquehanna (R - Republican State Committee of Pennsylvania)","Republican State Committee of Pennsylvania",,1376,Likely.Voters,Phone,Republican,2012-10-13,46.0,48.0,1.0,5.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"YouGov",,,954,Likely.Voters,Internet,NonPartisan,2012-10-11,48.0,41.0,,11.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"McLaughlin (R-Smith)","Tom Smith (R)",,600,Likely.Voters,Phone,Republican,2012-10-08,46.0,44.0,,11.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Philadelphia Inquirer/National Research (R)/GSG (D)","Philadelphia Inquirer",,600,Likely.Voters,Phone,NonPartisan,2012-10-08,48.0,38.0,,14.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Pulse Opinion Research/Let Freedom Ring (R)","Let Freedom Ring",,1000,Likely.Voters,Phone,Republican,2012-10-08,44.0,41.0,,,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Susquehanna (R)",,,725,Likely.Voters,Phone,NonPartisan,2012-10-06,46.0,44.0,1.0,9.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Siena",,,545,Likely.Voters,Phone,NonPartisan,2012-10-05,44.0,35.0,,16.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Muhlenberg","Morning Call",,427,Likely.Voters,Phone,NonPartisan,2012-09-26,44.0,36.0,7.0,13.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Franklin and Marshall College",,,392,Likely.Voters,Phone,NonPartisan,2012-09-23,48.0,38.0,,8.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Mercyhurst University",,,522,Likely.Voters,Phone,NonPartisan,2012-09-20,31.0,21.0,4.0,44.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Susquehanna (R)/Tribune-Review","Pittsburgh Tribune-Review",,800,Likely.Voters,Phone,NonPartisan,2012-09-20,46.0,41.0,,,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-09-19,49.0,42.0,2.0,7.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Susquehanna (R-Republican State Committee of Pennsylvania)",,,800,Likely.Voters,Phone,NonPartisan,2012-09-17,45.0,42.0,3.0,10.0,53.7,44.6,1.7,5627422,Casey,Smith,3
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Muhlenberg","Morning Call",,640,Likely.Voters,Phone,NonPartisan,2012-09-16,45.0,33.0,5.0,18.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"YouGov",,,1120,Likely.Voters,Internet,NonPartisan,2012-09-14,46.0,38.0,,16.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Philadelphia Inquirer",,,601,Likely.Voters,Phone,NonPartisan,2012-08-23,53.0,34.0,,13.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Muhlenberg","Morning Call",,422,Likely.Voters,Phone,NonPartisan,2012-08-22,49.0,30.0,3.0,18.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Franklin and Marshall College",,,681,Registered.Voters,Phone,NonPartisan,2012-08-12,43.0,28.0,,24.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"PPP (D)",,,758,Likely.Voters,Phone,NonPartisan,2012-07-23,46.0,36.0,,18.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-07-18,49.0,38.0,4.0,9.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"We Ask America",,,1227,Likely.Voters,Phone,NonPartisan,2012-07-10,53.0,39.0,,8.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Franklin and Marshall College",,,412,Registered.Voters,Phone,NonPartisan,2012-06-04,42.0,21.0,2.0,35.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"Rasmussen",,,500,Likely.Voters,Phone,NonPartisan,2012-05-21,47.0,41.0,3.0,7.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"PPP (D)",,,671,Registered.Voters,Phone,NonPartisan,2012-05-20,49.0,33.0,,19.0,53.7,44.6,1.7,5627422,Casey,Smith,2
PA:2012:Sen:0,PA,2012,Sen,0,Pennsylvania,,,,"PPP (D)",,,500,Registered.Voters,Phone,NonPartisan,2011-11-20,48.0,32.0,,20.0,53.7,44.6,1.7,5627422,Casey,Smith,2
RI:2012:Sen:0,RI,2012,Sen,0,Rhode Island,,,,"Fleming and Associates/WPRI","WPRI-TV",,601,Likely.Voters,Phone,NonPartisan,2012-10-27,55.0,33.0,,10.0,65.0,35.0,0.0,417256,Whitehouse,Hinckley,2
RI:2012:Sen:0,RI,2012,Sen,0,Rhode Island,,,,"McLaughlin (R-People's Majority)",,,300,Likely.Voters,Phone,NonPartisan,2012-10-11,49.0,41.0,,10.0,65.0,35.0,0.0,417256,Whitehouse,Hinckley,2
RI:2012:Sen:0,RI,2012,Sen,0,Rhode Island,,,,"Brown University",,,471,Likely.Voters,Phone,NonPartisan,2012-10-05,59.0,30.0,,12.0,65.0,35.0,0.0,417256,Whitehouse,Hinckley,2
RI:2012:Sen:0,RI,2012,Sen,0,Rhode Island,,,,"Fleming and Associates/WPRI","WPRI-TV",,501,Likely.Voters,Phone,NonPartisan,2012-09-29,56.0,30.0,,11.0,65.0,35.0,0.0,417256,Whitehouse,Hinckley,2
RI:2012:Sen:0,RI,2012,Sen,0,Rhode Island,,,,"Fleming and Associates","WPRI-TV",,511,Registered.Voters,Phone,NonPartisan,2012-02-23,50.0,28.0,,20.0,65.0,35.0,0.0,417256,Whitehouse,Hinckley,2
TN:2012:Sen:0,TN,2012,Sen,0,Tennessee,,,,"YouGov",,,697,Likely.Voters,Internet,NonPartisan,2012-11-03,29.0,62.0,,9.0,30.4,64.9,4.7,2321477,Clayton,Corker,2
TN:2012:Sen:0,TN,2012,Sen,0,Tennessee,,,,"MTSU",,,609,Likely.Voters,Phone,NonPartisan,2012-10-21,21.0,59.0,7.0,13.0,30.4,64.9,4.7,2321477,Clayton,Corker,2
TN:2012:Sen:0,TN,2012,Sen,0,Tennessee,,,,"YouGov",,,452,Likely.Voters,Internet,NonPartisan,2012-10-11,27.0,48.0,,25.0,30.4,64.9,4.7,2321477,Clayton,Corker,2
TN:2012:Sen:0,TN,2012,Sen,0,Tennessee,,,,"YouGov",,,653,Likely.Voters,Internet,NonPartisan,2012-09-14,27.0,51.0,,22.0,30.4,64.9,4.7,2321477,Clayton,Corker,2
TX:2012:Sen:0,TX,2012,Sen,0,Texas,,,,"YouGov",,,1563,Likely.Voters,Internet,NonPartisan,2012-11-03,36.0,57.0,,7.0,40.6,56.5,2.9,7864822,Sadler,Cruz,2
TX:2012:Sen:0,TX,2012,Sen,0,Texas,,,,"U of Texas/Texas Tribune","Texas Tribune",,540,Likely.Voters,Internet,NonPartisan,2012-10-21,39.0,54.0,7.0,,40.6,56.5,2.9,7864822,Sadler,Cruz,4
TX:2012:Sen:0,TX,2012,Sen,0,Texas,,,,"YouGov",,,941,Likely.Voters,Internet,NonPartisan,2012-10-11,36.0,51.0,,13.0,40.6,56.5,2.9,7864822,Sadler,Cruz,2
TX:2012:Sen:0,TX,2012,Sen,0,Texas,,,,"Texas Lyceum",,,443,Likely.Voters,Phone,NonPartisan,2012-09-26,24.0,50.0,,26.0,40.6,56.5,2.9,7864822,Sadler,Cruz,2
TX:2012:Sen:0,TX,2012,Sen,0,Texas,,,,"YouGov",,,1140,Likely.Voters,Internet,NonPartisan,2012-09-14,32.0,51.0,,17.0,40.6,56.5,2.9,7864822,Sadler,Cruz,2
TX:2012:Sen:0,TX,2012,Sen,0,Texas,,,,"Frederick Polls (D-Sadler)","Patrick Murphy",,700,Likely.Voters,Phone,Democratic,2012-09-09,32.0,49.0,6.0,,40.6,56.5,2.9,7864822,Sadler,Cruz,2
TX:2012:Sen:0,TX,2012,Sen,0,Texas,,,,"PPP (D)",,,591,Registered.Voters,Phone,NonPartisan,2012-04-22,34.0,44.0,,22.0,40.6,56.5,2.9,7864822,Sadler,Cruz,2
TX:2012:Sen:0,TX,2012,Sen,0,Texas,,,,"PPP (D)",,,700,Registered.Voters,Phone,NonPartisan,2012-01-15,31.0,41.0,,28.0,40.6,56.5,2.9,7864822,Sadler,Cruz,2
UT:2012:Sen:0,UT,2012,Sen,0,Utah,,,,"Dan Jones & Associates","Deseret Morning News","KSL-TV",870,Registered.Voters,Phone,NonPartisan,2012-11-01,26.0,63.0,4.0,6.0,30.0,65.3,4.7,1006901,Howell,Hatch,2
UT:2012:Sen:0,UT,2012,Sen,0,Utah,,,,"Key/BYU",,,500,Likely.Voters,Phone,NonPartisan,2012-10-13,22.0,61.0,,17.0,30.0,65.3,4.7,1006901,Howell,Hatch,2
VA:2012:Sen:0,VA,2012,Sen,0,Virginia,,,,"Ipsos/Reuters (Web)","Reuters",,828,Likely.Voters,Internet,NonPartisan,2012-11-05,48.0,45.0,7.0,,53.0,47.0,0.0,3795609,Kaine,Allen,4
