"race","state","year","office","seat","stname","fips","region","division","pollster","cosponsor1","cosponsor2","n","pop","method","party","end.date","vote.dem","vote.rep","vote.oth","vote.dk","real.dem","real.rep","real.oth","turnout"
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1206,"Likely.Voters","Phone","NonPartisan",2000-10-27,43,44,6,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"CBS","NYTimes","",825,"Likely.Voters","Phone","NonPartisan",2000-10-21,44,46,5,5,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"CBS","","",956,"Registered.Voters","Phone","NonPartisan",2000-08-20,45,44,7,4,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",1025,"Registered.Voters","Phone","NonPartisan",2000-10-09,44,42,5,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1200,"Likely.Voters","Phone","NonPartisan",2000-09-30,45,43,4,8,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Uconn","","",502,"Registered.Voters","Phone","Academic",2000-08-09,38,43,4,15,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Pew","PSRA","",1999,"Registered.Voters","Phone","NonPartisan",2000-09-10,47,41,3,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"OpinionDynamics","","",900,"Likely.Voters","Phone","NonPartisan",2000-10-19,42,45,4,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",963,"Registered.Voters","Phone","NonPartisan",2000-09-10,49,40,4,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Voter.com","Lake","Tarrance",1000,"Likely.Voters","Phone","Democratic.Republican",2000-10-11,40,44,5,12,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ICR","","",647,"Likely.Voters","Phone","NonPartisan",2000-10-08,42,43,10,5,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"PSRA","","",637,"Likely.Voters","Phone","NonPartisan",2000-09-12,49,40,5,6,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",632,"Likely.Voters","Phone","NonPartisan",2000-07-26,39,50,5,6,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1206,"Likely.Voters","Phone","NonPartisan",2000-10-24,45,42,5,8,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ICR","","",680,"Likely.Voters","Phone","NonPartisan",2000-09-24,46,40,6,8,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"PSRA","Newsweek","",803,"Likely.Voters","Phone","NonPartisan",2000-10-13,43,45,5,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",706,"Likely.Voters","Phone","NonPartisan",2000-10-18,39,49,5,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ICR","","",807,"Registered.Voters","Phone","NonPartisan",2000-08-22,44,41,9,6,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"GQRR","","",1016,"Likely.Voters","Phone","Democratic",2000-10-31,45,45,7,3,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Voter.com","Lake","Tarrance",1000,"Likely.Voters","Phone","Democratic.Republican",2000-11-06,45,50,4,2,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"PSRA","","",916,"Registered.Voters","Phone","NonPartisan",2000-07-17,39,41,7,13,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"OpinionDynamics","","",900,"Registered.Voters","Phone","NonPartisan",2000-05-11,33,40,4,23,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Pew","PSRA","",463,"Registered.Voters","Phone","NonPartisan",2000-06-30,35,42,4,19,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",1368,"Likely.Voters","Phone","NonPartisan",2000-10-27,42,49,4,5,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"CBS","NYTimes","",743,"Registered.Voters","Phone","NonPartisan",2000-07-23,40,45,8,8,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1206,"Likely.Voters","Phone","NonPartisan",2000-10-14,41,43,6,10,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",881,"Registered.Voters","Phone","NonPartisan",2000-08-12,40,50,3,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1206,"Likely.Voters","Phone","NonPartisan",2000-10-23,42,44,6,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ICR","","",571,"Likely.Voters","Phone","NonPartisan",2000-08-27,42,44,8,6,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ICR","","",679,"Likely.Voters","Phone","NonPartisan",2000-10-15,39,42,9,10,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1016,"Likely.Voters","Phone","NonPartisan",2000-05-14,39,42,6,13,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"TIPP","CSM","IBD",989,"Likely.Voters","Phone","NonPartisan",2000-11-05,42,48,4,6,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ABC","WashPost","",1770,"Likely.Voters","Phone","NonPartisan",2000-10-18,44,48,4,4,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1005,"Likely.Voters","Phone","NonPartisan",2000-08-13,40,43,9,8,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ICR","","",667,"Likely.Voters","Phone","NonPartisan",2000-10-01,45,42,10,3,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1207,"Likely.Voters","Phone","NonPartisan",2000-10-11,43,43,5,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1002,"Likely.Voters","Phone","NonPartisan",2000-05-31,39,42,6,12,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ABC","WashPost","",966,"Registered.Voters","Phone","NonPartisan",2000-06-11,41,47,8,4,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Voter.com","Lake","Tarrance",1000,"Likely.Voters","Phone","Democratic.Republican",2000-10-17,40,42,7,12,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",965,"Registered.Voters","Phone","NonPartisan",2000-10-04,48,39,4,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"WashPost","TNS","",1084,"Likely.Voters","Phone","NonPartisan",2000-10-26,45,48,5,2,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Bullseye","PollingCompany","GSG",1000,"Likely.Voters","Phone","Democratic.Republican",2000-04-18,31,41,9,19,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"PSRA","","",924,"Registered.Voters","Phone","NonPartisan",2000-06-04,40,44,7,11,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Pew","PSRA","",1301,"Likely.Voters","Phone","NonPartisan",2000-11-05,43,45,4,8,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Bullseye","PollingCompany","GSG",1000,"Likely.Voters","Phone","Democratic.Republican",2000-03-19,41,43,7,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"PSRA","","",773,"Registered.Voters","Phone","NonPartisan",2000-09-12,46,40,5,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"PSRA","","",1312,"Registered.Voters","Phone","NonPartisan",2000-10-29,45,42,6,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ICR","","",611,"Likely.Voters","Phone","NonPartisan",2000-08-22,40,45,9,6,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"WashPost","TNS","",1020,"Likely.Voters","Phone","NonPartisan",2000-10-19,43,48,4,5,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Pew","PSRA","",1805,"Registered.Voters","Phone","NonPartisan",2000-11-04,45,42,5,8,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1214,"Likely.Voters","Phone","NonPartisan",2000-10-15,42,43,6,8,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",2350,"Likely.Voters","Phone","NonPartisan",2000-11-06,45,47,5,3,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"TIPP","CSM","IBD",829,"Likely.Voters","Phone","NonPartisan",2000-10-22,42,44,5,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1210,"Likely.Voters","Phone","NonPartisan",2000-10-09,42,43,6,9,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ABC","WashPost","",644,"Likely.Voters","Phone","NonPartisan",2000-07-23,38,46,14,2,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1207,"Likely.Voters","Phone","NonPartisan",2000-10-18,43,44,6,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Zogby","","",1200,"Likely.Voters","Phone","NonPartisan",2000-10-01,45,41,4,10,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Gallup","CNN","USAToday",995,"Registered.Voters","Phone","NonPartisan",2000-09-17,50,39,4,7,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"Bullseye","PollingCompany","GSG",1010,"Likely.Voters","Phone","Democratic.Republican",2000-09-07,43,43,2,12,48.38,47.87,3.75,105417475
"US:2000:Pres:0","US","2000","Pres",0,"United States",0,0,0,"ABC","WashPost","",810,"Likely.Voters","Phone","NonPartisan",2000-09-06,47,47,3,3,48.38,47.87,3.75,105417475
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"NationalJournal","Diageo","",905,"Registered.Voters","Phone","NonPartisan",2008-09-27,47,42,0,8,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"NationalJournal","Diageo","",838,"Likely.Voters","Phone","NonPartisan",2008-10-09,48,41,0,7,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ARG","","",1200,"Likely.Voters","Phone","NonPartisan",2008-10-27,50,45,0,5,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CNN","","",909,"Registered.Voters","Phone","NonPartisan",2008-08-24,47,47,1,5,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ABC","WashPost","",2470,"Likely.Voters","Phone","NonPartisan",2008-11-02,53,44,2,1,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"MaristCollege","","",698,"Likely.Voters","Phone","NonPartisan",2008-09-23,47,43,2,8,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Research2000","DailyKos","",1100,"Likely.Voters","Phone","Partisan",2008-09-10,47,45,5,3,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"NationalJournal","Diageo","",902,"Registered.Voters","Phone","NonPartisan",2008-09-09,45,45,0,10,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"FranklinMarshallCollege","Hearst","",1501,"Registered.Voters","Phone","NonPartisan",2008-06-22,42,36,7,15,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"TIPP","IBD","",970,"Likely.Voters","Phone","NonPartisan",2008-10-31,48,43,0,9,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CNN","","",906,"Registered.Voters","Phone","NonPartisan",2008-06-29,50,45,0,5,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"GQRR","DemocracyCorps","",1000,"Likely.Voters","Phone","Partisan",2008-09-10,46,48,4,1,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-02-26,43,44,0,13,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-10-12,48,42,4,5,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Rasmussen","","",3000,"Likely.Voters","IVR","NonPartisan",2008-08-21,47,46,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"OpinionDynamics","Fox","",917,"Likely.Voters","Phone","NonPartisan",2008-11-02,50,43,2,5,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"MaristCollege","","",823,"Registered.Voters","Phone","NonPartisan",2007-05-01,39,46,0,15,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"OpinionDynamics","Fox","",900,"Registered.Voters","Phone","NonPartisan",2007-09-26,40,38,0,22,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-03-24,41,45,0,14,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gallup","","",2312,"Likely.Voters","Phone","NonPartisan",2008-10-15,51,45,1,4,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Harris","","",1562,"Likely.Voters","Internet","NonPartisan",2008-09-22,47,46,4,3,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gallup","","",2607,"Registered.Voters","Phone","NonPartisan",2008-06-15,46,42,1,12,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CNN","","",746,"Likely.Voters","Phone","NonPartisan",2008-11-01,53,46,0,1,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ABC","WashPost","",NA,"Likely.Voters","Phone","NonPartisan",2008-07-13,49,46,3,2,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CNN","","",921,"Registered.Voters","Phone","NonPartisan",2008-06-05,49,46,0,5,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"GQRR","DemocracyCorps","",1000,"Likely.Voters","Phone","Partisan",2008-09-30,49,45,3,2,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"FranklinMarshallCollege","Hearst","",1320,"Registered.Voters","Phone","NonPartisan",2008-09-21,45,47,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-09-24,46,43,3,7,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gallup","","",2684,"Registered.Voters","Phone","NonPartisan",2008-08-02,45,44,1,11,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ARG","","",1200,"Likely.Voters","Phone","NonPartisan",2008-09-22,48,46,0,6,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gallup","","",4411,"Registered.Voters","Phone","NonPartisan",2008-05-27,45,46,1,8,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Ipsos","AP","",1005,"General.Population","Phone","NonPartisan",2008-04-09,45,45,7,3,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Rasmussen","","",3000,"Likely.Voters","IVR","NonPartisan",2008-08-27,47,47,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CNN","","",840,"Registered.Voters","Phone","NonPartisan",2008-01-10,49,48,0,3,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-09-03,42,39,3,13,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"NationalJournal","Diageo","",912,"Registered.Voters","Phone","NonPartisan",2008-09-24,47,43,0,8,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CBS","","",616,"Likely.Voters","Phone","NonPartisan",2008-10-05,48,45,0,9,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"GQRR","DemocracyCorps","",1000,"Likely.Voters","Phone","Partisan",2008-11-02,51,44,4,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Rasmussen","","",1600,"Likely.Voters","IVR","NonPartisan",2008-03-25,41,51,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Ipsos","McClatchy","",831,"Likely.Voters","Phone","NonPartisan",2008-10-27,48,42,2,8,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"OpinionDynamics","Fox","",900,"Registered.Voters","Phone","NonPartisan",2008-01-31,44,43,0,13,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gallup","","",4376,"Registered.Voters","Phone","NonPartisan",2008-03-21,44,46,1,8,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gallup","","",2647,"Registered.Voters","Phone","NonPartisan",2008-07-09,46,43,1,10,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ABC","WashPost","",NA,"Likely.Voters","Phone","NonPartisan",2008-03-02,53,42,2,3,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gallup","","",2761,"Registered.Voters","Phone","NonPartisan",2008-09-12,45,47,1,7,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CNN","","",746,"Likely.Voters","Phone","NonPartisan",2008-10-19,51,46,0,1,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-06-25,36,34,4,17,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Rasmussen","","",3000,"Likely.Voters","IVR","NonPartisan",2008-09-04,48,46,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"TIPP","IBD","",916,"Registered.Voters","Phone","NonPartisan",2008-06-08,43,40,0,17,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Rasmussen","","",1600,"Likely.Voters","IVR","NonPartisan",2008-03-05,44,46,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ABC","WashPost","",NA,"Registered.Voters","Phone","NonPartisan",2008-02-01,47,48,2,2,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ARG","","",1200,"Likely.Voters","Phone","NonPartisan",2008-09-08,47,46,0,7,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-06-17,37,34,5,16,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"TIPP","IBD","",NA,"Registered.Voters","Phone","NonPartisan",2008-04-06,44,44,0,12,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CBS","","",952,"Registered.Voters","Phone","NonPartisan",2008-03-18,48,43,0,6,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-06-11,37,33,5,15,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gfk","AP","",800,"Likely.Voters","Phone","NonPartisan",2008-10-20,44,43,10,4,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Gallup","","",2608,"Registered.Voters","Phone","NonPartisan",2008-06-22,46,43,1,9,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"OpinionDynamics","Fox","",924,"Likely.Voters","Phone","NonPartisan",2008-10-29,47,44,2,7,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Research2000","DailyKos","",1100,"Likely.Voters","Phone","Partisan",2008-10-31,51,44,4,1,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ABC","WashPost","",780,"Likely.Voters","Phone","NonPartisan",2008-09-22,52,43,1,3,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Newsweek","","",882,"Likely.Voters","Phone","NonPartisan",2008-10-23,53,41,1,5,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"QuinnipiacUniv","","",1166,"Registered.Voters","Phone","NonPartisan",2007-05-01,42,42,2,12,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Zogby","","",1076,"Likely.Voters","Phone","NonPartisan",2008-05-18,48,40,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Research2000","DailyKos","",1100,"Likely.Voters","Phone","Partisan",2008-10-22,51,41,6,2,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CNN","","",912,"Registered.Voters","Phone","NonPartisan",2007-12-09,48,48,0,4,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"NationalJournal","Diageo","",870,"Likely.Voters","Phone","NonPartisan",2008-10-30,48,41,0,6,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ABC","WashPost","",NA,"Likely.Voters","Phone","NonPartisan",2008-06-15,47,48,3,2,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Rasmussen","","",3000,"Likely.Voters","IVR","NonPartisan",2008-07-10,47,45,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Time","","",1064,"Registered.Voters","Phone","NonPartisan",2007-01-23,42,49,0,8,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"SurveyUSA","","",1041,"Registered.Voters","IVR","NonPartisan",2008-03-04,46,46,0,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CBS","","",930,"Registered.Voters","Phone","NonPartisan",2008-06-03,48,42,1,9,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-10-06,46,43,3,6,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"CBS","","",851,"Registered.Voters","Phone","NonPartisan",2008-08-05,45,39,0,15,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Ipsos","AP","",1001,"General.Population","Phone","NonPartisan",2008-04-27,46,44,8,2,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"YouGov","Economist","",1000,"General.Population","Internet","NonPartisan",2008-02-20,45,44,0,14,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ARG","","",1200,"Likely.Voters","Phone","NonPartisan",2008-09-29,49,45,0,6,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ARG","","",1200,"Likely.Voters","Phone","NonPartisan",2008-11-03,53,45,0,2,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"ABC","WashPost","",NA,"Likely.Voters","Phone","NonPartisan",2008-08-22,49,45,3,4,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"NBC","WSJ","",1085,"Registered.Voters","Phone","NonPartisan",2008-09-22,48,46,2,4,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"NationalJournal","Diageo","",915,"Registered.Voters","Phone","NonPartisan",2008-09-18,45,44,0,7,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Pew","","",2587,"Likely.Voters","Phone","NonPartisan",2008-11-01,52,46,2,0,52.87,45.6,1.53,131463122
"US:2008:Pres:0","US","2008","Pres",0,"United States",0,0,0,"Zogby","","",993,"Likely.Voters","Phone","NonPartisan",2007-05-20,46,43,3,8,52.87,45.6,1.53,131463122
